Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
10144742087,"Nov 1, 2023, 9:25:22 PM",Afternoon Run,Run,,647,1.03,131.0,2,false,,HOKA Clifton 8,activities/10866277875.fit.gz,,,647.0,647.0,1037.9,3.706,1.604,46.6,46.6,54.4,97.2,28.6,2.6,,,,,,115.0,,,64.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,1201.0,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,1.604,0.0,,,,,,,,,,,,,,,,,""
10145063962,"Nov 1, 2023, 10:36:46 PM",Afternoon Run,Run,,1795,4.84,163.0,47,false,,HOKA Clifton 8,activities/10866611146.fit.gz,,,1795.0,1779.0,4839.8,4.452,2.721,13.6,33.2,89.4,109.4,5.9,-0.4,,,,,,154.0,,,277.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,4840.6,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.696,0.0,,,,,,,,,,,,,,,,,""
10145846804,"Nov 2, 2023, 1:31:55 AM",Evening Workout,Workout,,752,0,134.0,2,false,,,activities/10867435868.fit.gz,,,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,125.0,,,76.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10149280297,"Nov 2, 2023, 6:42:15 PM",Lunch Walk,Walk,,1169,2.08,120.0,3,false,,,activities/10871038412.fit.gz,,,1169.0,1169.0,2083.4,3.564,1.782,3.0,101.0,4.6,103.0,10.6,-4.9,,,,,,104.0,,,107.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.782,0.0,,,,,,,,,,,,,,,,,""
10149542624,"Nov 2, 2023, 7:06:48 PM",Lunch Tennis,Workout,,1912,0,164.0,19,false,,,activities/10871309201.fit.gz,,,1912.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,132.0,,,218.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10151067504,"Nov 3, 2023, 2:59:57 AM",Evening Walk,Walk,,1640,1.87,148.0,6,false,,,activities/10872911151.fit.gz,,,1640.0,1607.0,1878.0,2.934,1.169,94.4,5.4,3.8,94.0,36.5,4.8,,,,,,117.0,,,139.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.145,0.0,,,,,,,,,,,,,,,,,""
10155577206,"Nov 3, 2023, 8:39:08 PM",Longish run bc weekend busy,Run,"RULE OF THIRDS idk why I’m sore, runner’s high kicked in around mile 11",9676,22.57,176.0,214,false,,HOKA Clifton 8,activities/10877643637.fit.gz,,,9676.0,9194.0,22573.3,5.026,2.455,224.4,222.4,6.8,95.8,21.6,-0.2,,,,,,152.0,,,1356.0,,,214.0,,,,,,,,,,,0.0,,0.0,,1.0,22916.9,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.333,2970.5,,,,,,,,,,,,,,,,,media/21CD5C09-458B-4684-AD47-DF4FC14A24F2.jpg
10162025757,"Nov 5, 2023, 3:03:33 AM",Evening Walk,Walk,,510,1.57,111.0,0,false,,,activities/10884431396.fit.gz,,,510.0,211.0,1575.5,2.35,7.467,6.8,-14.2,29.8,51.8,45.9,7.5,,,,,,104.0,,,73.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.089,0.0,,,,,,,,,,,,,,,,,""
10162025965,"Nov 5, 2023, 12:06:09 AM",Koby bernal pre-dumplings post acceleratesf,Walk,"",2929,3.95,127.0,7,false,,,activities/10884431604.fit.gz,,,2929.0,2555.0,3957.7,2.2,1.549,102.2,132.2,67.0,151.0,43.8,-1.0,,,,,,106.0,,,251.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.351,1213.4,,,,,,,,,,,,,,,,,""
10168372565,"Nov 6, 2023, 1:43:13 AM",Afternoon Tennis,Workout,,2307,0,162.0,13,false,,,activities/10891107705.fit.gz,,,2307.0,2307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.0,,,228.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10168373334,"Nov 5, 2023, 5:59:12 PM",Morning Walk,Walk,,2368,3.20,144.0,7,false,,,activities/10891108558.fit.gz,,,2368.0,2050.0,3208.4,4.134,1.565,21.2,21.2,4.6,92.6,42.0,-2.6,,,,,,111.0,,,158.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.355,0.0,,,,,,,,,,,,,,,,,""
10168427781,"Nov 6, 2023, 2:37:25 AM",Evening Walk,Walk,,2334,2.00,142.0,4,false,,,activities/10891168859.fit.gz,,,2334.0,1590.0,2000.4,3.892,1.258,93.8,4.2,3.2,94.6,21.0,4.5,,,,,,104.0,,,126.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.857,0.0,,,,,,,,,,,,,,,,,""
10171312155,"Nov 6, 2023, 4:20:15 PM",Morning Ride,Ride,,695,3.07,145.0,2,false,,1996 Cannondale M200 SE,activities/10894220584.fit.gz,,11.793,695.0,695.0,3075.5,11.325,4.425,15.6,49.4,7.2,41.0,14.7,-1.1,,,,,,103.0,,,48.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,4.425,0.0,,,,,,,,,,,,,,,,,""
10173782884,"Nov 7, 2023, 12:33:30 AM",Afternoon Ride,Ride,,1240,4.08,165.0,17,false,,1996 Cannondale M200 SE,activities/10896777916.fit.gz,,11.793,1240.0,1191.0,4083.9,9.228,3.429,53.8,19.4,7.4,41.8,12.8,0.8,,,,,,138.0,,,80.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.293,0.0,,,,,,,,,,,,,,,,,""
10174108731,"Nov 7, 2023, 3:04:03 AM",Evening Run,Run,,332,0.84,144.0,0,false,,HOKA Clifton 8,activities/10897114978.fit.gz,,,332.0,332.0,845.0,3.952,2.545,0.0,18.0,20.4,38.4,2.8,8.3,,,,,,134.0,,,47.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,-286.7,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.545,0.0,,,,,,,,,,,,,,,,,""
10178168252,"Nov 7, 2023, 6:26:04 PM",Long way ride,Ride,For the views and to also save my brake pads,1170,5.78,149.0,4,false,,1996 Cannondale M200 SE,activities/10901343036.fit.gz,,11.793,1170.0,1145.0,5779.4,11.46,5.048,27.0,82.8,2.6,60.2,25.2,-1.0,,,,,,114.0,,,106.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,4.94,0.0,,,,,,,,,,,,,,,,,""
10178747952,"Nov 7, 2023, 7:50:39 PM",Hq to celo ride,Ride,"",1267,4.54,137.0,3,false,,1996 Cannondale M200 SE,activities/10901936931.fit.gz,,11.793,1267.0,1074.0,4545.5,9.912,4.232,19.6,16.6,4.6,15.0,13.7,0.1,,,,,,108.0,,,81.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.588,0.0,,,,,,,,,,,,,,,,,""
10180115767,"Nov 8, 2023, 12:52:45 AM",Post-Celo izu x Sarah cowork ride,Ride,"",1648,5.15,151.0,7,false,,1996 Cannondale M200 SE,activities/10903341696.fit.gz,,11.793,1648.0,1576.0,5156.8,10.156,3.272,100.6,100.6,4.6,94.4,28.2,1.7,,,,,,118.0,,,119.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.129,0.0,,,,,,,,,,,,,,,,,""
10180536888,"Nov 8, 2023, 3:34:05 AM",Evening Run,Run,,3158,8.67,173.0,94,false,,HOKA Clifton 8,activities/10903778270.fit.gz,,,3158.0,3048.0,8677.2,4.304,2.847,88.8,88.8,2.0,95.6,32.8,-0.3,,,,,,158.0,,,525.0,,,94.0,,,,,,,,,,,,,0.0,,1.0,8801.8,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.748,0.0,,,,,,,,,,,,,,,,,""
10185763849,"Nov 8, 2023, 11:39:39 PM",Afternoon Walk,Walk,,1225,1.88,122.0,3,false,,,activities/10909175516.fit.gz,,,1225.0,1195.0,1881.4,4.306,1.574,7.4,85.6,4.4,90.6,30.0,-4.2,,,,,,103.0,,,86.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.536,0.0,,,,,,,,,,,,,,,,,""
10185989413,"Nov 9, 2023, 12:11:33 AM",Afternoon Tennis,Workout,,2719,0,173.0,30,false,,,activities/10909407430.fit.gz,,,2719.0,2719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,134.0,,,340.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10186126181,"Nov 9, 2023, 1:11:07 AM",Afternoon Walk,Walk,,2399,2.14,142.0,5,false,,,activities/10909548576.fit.gz,,,2399.0,1829.0,2145.7,3.097,1.173,116.6,8.8,-10.4,102.2,49.6,5.1,,,,,,107.0,,,143.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.894,0.0,,,,,,,,,,,,,,,,,""
10186267877,"Nov 9, 2023, 2:32:52 AM",Evening Elliptical,Elliptical,,976,0,133.0,3,false,,,activities/10909694960.fit.gz,,,976.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,127.0,,,111.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10186316211,"Nov 9, 2023, 2:50:37 AM",Evening Weight Training,Weight Training,,1744,0,162.0,10,false,,,activities/10909745179.fit.gz,,,1744.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,121.0,,,171.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10190597560,"Nov 9, 2023, 8:19:31 PM",Lunch Tennis,Workout,,1602,0,174.0,37,false,,,activities/10914178131.fit.gz,,,1602.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,148.0,,,222.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10191728848,"Nov 10, 2023, 12:44:31 AM",Afternoon Walk,Walk,,1461,1.70,168.0,11,false,,,activities/10915342703.fit.gz,,,1461.0,1345.0,1701.5,3.319,1.265,96.4,2.8,4.6,101.4,45.2,5.7,,,,,,126.0,,,127.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.165,0.0,,,,,,,,,,,,,,,,,""
10191948405,"Nov 10, 2023, 2:48:12 AM",Evening Run,Run,First half felt p good,4835,12.88,169.0,140,false,,HOKA Clifton 8,activities/10915572884.fit.gz,,,4835.0,4729.0,12886.0,5.01,2.725,89.2,89.2,2.6,91.8,24.2,-0.2,,,,,,157.0,,,758.0,,,140.0,,,,,,,,,,,0.0,,0.0,,1.0,12988.1,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.665,0.0,,,,,,,,,,,,,,,,,""
10195093888,"Nov 10, 2023, 5:17:42 PM",Mixed dubs early tennis hi Christina,Workout,"",3404,0,160.0,15,false,,,activities/10918843099.fit.gz,,,3404.0,3404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,118.0,,,349.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10196465295,"Nov 11, 2023, 12:08:56 AM",Pre-friendsgiving swim,Swim,Need efficient cross-training,953,392,145.0,6,false,,,activities/10920257283.fit.gz,,,953.0,953.0,392.3,2.012,0.412,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,112.0,,,110.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.412,0.0,,,,,,,,,,,,,,,,,""
10201943544,"Nov 11, 2023, 5:41:36 PM",Pre-Jana's to Izu's pie party ocean beach all the way long run,Run,Refilling water by the skating place helped 🤌🫡💕🔥great highway coming back was better bc views and wind—runner’s high kicked in around then in the double digits,12077,28.98,174.0,318,false,"",HOKA Clifton 8,activities/10925945497.fit.gz,,,12077.0,11858.0,28979.2,5.034,2.444,222.0,222.0,7.8,96.2,31.1,-0.1,,,,,,154.0,,,1733.0,,,318.0,,,,,,,,,,,0.0,,0.0,,1.0,29288.5,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.4,4537.1,,,,,,,,,,,,,,,,,""
10214076713,"Nov 13, 2023, 11:47:29 PM",Run @ Barry’s,Run,"",441,0.95,180.0,16,false,,HOKA Clifton 8,activities/10938564801.fit.gz,,,441.0,441.0,955.7,2.846,2.167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,163.0,,,63.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,955.7,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.167,0.0,,,,,,,,,,,,,,,,,""
10214076782,"Nov 13, 2023, 11:39:07 PM",Barry’s p2 weights,Weight Training,"",479,0,159.0,5,false,,,activities/10938564798.fit.gz,,,479.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,140.0,,,60.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10214076787,"Nov 13, 2023, 11:10:45 PM",Barry’s weights,Weight Training,"",806,0,156.0,6,false,,,activities/10938564802.fit.gz,,,806.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,129.0,,,84.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10214077066,"Nov 13, 2023, 10:31:58 PM",Run to barry’s hi Dave,Run,"",1488,4.05,174.0,45,false,,HOKA Clifton 8,activities/10938565090.fit.gz,,,1488.0,1488.0,4058.8,4.46,2.728,38.4,38.4,18.0,95.6,21.6,-1.3,,,,,,161.0,,,250.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,4008.7,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.728,142.8,,,,,,,,,,,,,,,,,""
10214310483,"Nov 14, 2023, 12:23:46 AM",Run from Barry’s bye dave,Run,"",1595,3.70,168.0,32,false,,HOKA Clifton 8,activities/10938805733.fit.gz,,,1595.0,1567.0,3706.9,3.94,2.366,77.6,77.6,17.0,83.2,21.2,1.2,,,,,,150.0,,,235.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,3927.5,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.324,133.4,,,,,,,,,,,,,,,,,""
10214310549,"Nov 13, 2023, 11:24:38 PM",Barry’s run p1,Run,"",794,1.79,177.0,32,false,,HOKA Clifton 8,activities/10938805845.fit.gz,,,794.0,794.0,1796.6,3.244,2.263,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,165.0,,,100.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,1803.6,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.263,0.0,,,,,,,,,,,,,,,,,""
10214794582,"Nov 14, 2023, 5:06:21 AM",Night Walk,Walk,,289,1.08,117.0,0,false,,,activities/10939314850.fit.gz,,,289.0,133.0,1082.7,5.94,8.141,15.2,13.6,49.8,63.2,48.5,1.0,,,,,,101.0,,,96.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.746,0.0,,,,,,,,,,,,,,,,,""
10219611223,"Nov 14, 2023, 10:00:23 PM",Afternoon Ride,Ride,,1865,5.17,160.0,10,false,,1996 Cannondale M200 SE,activities/10944287175.fit.gz,,11.793,1865.0,1656.0,5177.8,8.294,3.127,96.4,96.4,2.2,94.8,20.9,1.3,,,,,,118.0,,,100.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,2.776,0.0,,,,,,,,,,,,,,,,,""
10220178596,"Nov 15, 2023, 12:34:25 AM",Afternoon Swim,Swim,,1518,664,164.0,13,false,,,activities/10944871171.fit.gz,,,1518.0,1518.0,663.8,2.012,0.437,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.0,,,192.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.437,0.0,,,,,,,,,,,,,,,,,""
10220347441,"Nov 15, 2023, 1:49:48 AM",Ride to happy hour #1,E-Bike Ride,"",507,1.90,107.0,0,false,,1996 Cannondale M200 SE,activities/10945046281.fit.gz,,11.793,507.0,425.0,1904.7,8.72,4.482,2.8,41.4,18.2,59.8,14.8,-2.0,,,,,,93.0,,,29.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.757,0.0,,,,,,,,,,,,,,,,,""
10220712706,"Nov 15, 2023, 4:59:22 AM",Post-happy hours ride,E-Bike Ride,"",605,2.50,152.0,7,false,,1996 Cannondale M200 SE,activities/10945428728.fit.gz,,11.793,605.0,605.0,2504.8,6.76,4.14,43.0,0.0,16.2,59.2,9.8,1.7,,,,,,138.0,,,62.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,4.14,0.0,,,,,,,,,,,,,,,,,media/ECB58D0F-D638-455B-878B-664291F25370.jpg
10221090851,"Nov 15, 2023, 3:11:26 AM",Evening Walk,Walk,,810,0.96,120.0,2,false,,,activities/10945824596.fit.gz,,,810.0,810.0,967.3,6.018,1.194,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,99.0,,,49.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.194,0.0,,,,,,,,,,,,,,,,,""
10221090988,"Nov 14, 2023, 9:13:18 PM",Afternoon Ride,Ride,,1058,3.11,121.0,2,false,,1996 Cannondale M200 SE,activities/10945824776.fit.gz,,11.793,1058.0,883.0,3113.7,9.314,3.526,2.6,41.2,3.6,43.4,15.1,-1.2,,,,,,96.0,,,50.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,2.943,0.0,,,,,,,,,,,,,,,,,""
10223665019,"Nov 15, 2023, 4:11:30 PM",Morning Ride,Ride,,595,2.22,121.0,1,false,,1996 Cannondale M200 SE,activities/10948494725.fit.gz,,11.793,595.0,546.0,2221.1,9.506,4.068,5.8,38.4,22.0,59.8,8.3,-1.5,,,,,,97.0,,,40.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.733,0.0,,,,,,,,,,,,,,,,,""
10226694684,"Nov 16, 2023, 4:10:57 AM",Craig and Lizzie post-drink with Jorge and Emily ride shenanigans,Ride,"",1740,4.98,161.0,4,false,,1996 Cannondale M200 SE,activities/10951663988.fit.gz,,11.793,1740.0,1324.0,4985.7,12.322,3.766,24.0,19.8,4.4,25.4,46.5,0.1,,,,,,112.0,,,93.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,2.865,0.0,,,,,,,,,,,,,,,,,media/36FBD893-486F-4B8D-940A-CF8FD43A7F49.jpg
10232164636,"Nov 17, 2023, 2:30:30 AM",Evening Run,Run,,1991,4.96,175.0,46,false,,HOKA Clifton 8,activities/10957338167.fit.gz,,,1991.0,1991.0,4966.8,6.052,2.495,71.6,71.6,43.8,94.8,13.9,-0.4,,,,,,152.0,,,306.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,5068.6,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.495,0.0,,,,,,,,,,,,,,,,,""
10232164650,"Nov 17, 2023, 4:44:16 AM",Evening Run,Run,,939,2.32,182.0,26,false,,HOKA Clifton 8,activities/10957338186.fit.gz,,,939.0,939.0,2319.6,4.032,2.47,13.6,62.2,34.6,83.2,11.9,-2.1,,,,,,158.0,,,137.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,2264.9,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.47,0.0,,,,,,,,,,,,,,,,,""
10234953704,"Nov 17, 2023, 3:17:33 PM",Bike bus bailed on us hi Kimee cross-train!!,Ride,"",4832,16.43,152.0,15,false,,1996 Cannondale M200 SE,activities/10960238652.fit.gz,,11.793,4832.0,4241.0,16433.2,14.744,3.875,180.8,180.8,19.4,107.4,15.6,-0.1,,,,,,111.0,,,332.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.401,0.0,,,,,,,,,,,,,,,,,""
10242341254,"Nov 18, 2023, 8:05:54 PM",Run/walk with ami post-craft fair,Run,"",5691,8.13,147.0,15,false,,HOKA Clifton 8,activities/10967911632.fit.gz,,,5691.0,5691.0,8135.4,3.468,1.43,29.0,29.4,1.4,9.8,17.1,0.0,,,,,,104.0,,,364.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,8230.5,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,1.43,4468.6,,,,,,,,,,,,,,,,,""
10243059086,"Nov 19, 2023, 1:50:22 AM",Afternoon Weight Training,Weight Training,,1411,0,165.0,12,false,,,activities/10968665729.fit.gz,,,1411.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,131.0,,,162.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10243263926,"Nov 19, 2023, 6:34:41 AM",Night Walk,Walk,,170,0.97,107.0,0,false,,,activities/10968885401.fit.gz,,,170.0,170.0,972.3,1.919,5.719,2.6,9.2,49.0,55.6,9.4,1.0,,,,,,95.0,,,80.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.719,0.0,,,,,,,,,,,,,,,,,""
10249065987,"Nov 19, 2023, 10:41:52 PM",Long run post 🎾 cheering x arsicault,Run,"Rule of 3rds, paused watch for water and bathroom rip also from not much sleep bc late to party so party tan out of alc last night so drank Yerba mate and had trouble sleeping",12343,29.48,174.0,348,false,,HOKA Clifton 8,activities/10974917311.fit.gz,,,12343.0,11948.0,29484.8,5.456,2.468,236.8,236.8,7.2,97.0,19.3,-0.1,,,,,,156.0,,,1748.0,,,348.0,,,,,,,,,,,0.0,,0.0,,1.0,29904.4,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.389,4277.0,,,,,,,,,,,,,,,,,media/A3263548-B583-4459-A592-80D57F23AC6B.jpg
10254596039,"Nov 21, 2023, 1:27:20 AM",Afternoon Walk,Walk,,847,1.17,122.0,2,false,,,activities/10980681217.fit.gz,,,847.0,822.0,1172.4,3.362,1.426,0.0,0.0,33.0,96.4,29.4,-5.4,,,,,,106.0,,,53.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.384,0.0,,,,,,,,,,,,,,,,,""
10258906193,"Nov 21, 2023, 7:54:06 PM",Lunch Run,Run,,787,1.52,158.0,8,false,,HOKA Clifton 8,activities/10985171846.fit.gz,,,787.0,629.0,1523.6,4.74,2.422,23.0,23.0,50.2,93.4,18.6,-2.6,,,,,,135.0,,,94.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,1550.0,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,1.936,0.0,,,,,,,,,,,,,,,,,""
10260034899,"Nov 22, 2023, 12:18:41 AM",Afternoon Run,Run,,1056,2.01,171.0,12,false,,HOKA Clifton 8,activities/10986329859.fit.gz,,,1056.0,1056.0,2016.5,4.152,1.91,75.8,75.8,44.2,93.4,18.1,2.4,,,,,,141.0,,,136.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,2265.4,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,1.91,0.0,,,,,,,,,,,,,,,,,""
10260433647,"Nov 22, 2023, 1:56:10 AM",Afternoon Run,Run,,4009,9.76,173.0,111,false,,HOKA Clifton 8,activities/10986746511.fit.gz,,,4009.0,3954.0,9761.2,4.01,2.469,87.8,87.8,1.0,95.2,31.4,-0.3,,,,,,156.0,,,575.0,,,111.0,,,,,,,,,,,,,0.0,,1.0,9845.1,,,,,,,,,,,,,,,,14035992.0,,,,,,,,,,0.0,2.435,0.0,,,,,,,,,,,,,,,,,""
